,3gppSub,3gppUrb,dist,logDist,okumMetro,okumRural,okumSmall,okumSub,poly3,poly6
28,-87.3035554126175,-90.3035554126175,29,-110.505030536677,-14.6410083453581,13.8050799811587,-14.5866667340576,-4.73834733038511,-82.746343999,-97.63039750934
29,-87.7427244498293,-90.7427244498293,30,-110.811274278547,-15.0801773825698,13.3659109439469,-15.0258357712694,-5.17751636759689,-83.087857,-96.494662719
30,-88.1674918780956,-91.1674918780956,31,-111.107475412131,-15.5049448108362,12.9411435156805,-15.4506031995357,-5.60228379586324,-83.424486381,-95.4276713222317
31,-88.5787723234548,-91.5787723234548,32,-111.394271729432,-15.9162252561954,12.5298630703213,-15.8618836448949,-6.01356424122244,-83.756265088,-94.4273378893824
32,-88.9773959569501,-91.9773959569501,33,-111.672242129838,-16.3148488896907,12.1312394368261,-16.2605072783902,-6.41218787471771,-84.083226067,-93.4916086346762
33,-89.3641185827988,-92.3641185827988,34,-111.941913654857,-16.7015715155393,11.7445168109774,-16.6472299042389,-6.7989105005664,-84.405402264,-92.6184613253277
34,-89.7396302638437,-92.7396302638437,35,-112.203767502864,-17.0770831965843,11.3690051299324,-17.0227415852838,-7.17442218161135,-84.722826625,-91.805905188
35,-90.1045627316325,-93.1045627316325,36,-112.458244196338,-17.4420156643731,11.0040726621436,-17.3876740530726,-7.53935464940015,-85.035532096,-91.0519808126055
36,-90.4594957810073,-93.4594957810073,37,-112.705748040972,-17.7969487137478,10.6491396127689,-17.7426071024473,-7.89428769877488,-85.343551623,-90.3547600534495
37,-90.8049628117568,-93.8049628117568,38,-112.946650990008,-18.1424157444973,10.3036725820194,-18.0880741331969,-8.23975472952439,-85.646918152,-89.7123459277181
38,-91.1414556503135,-94.1414556503135,39,-113.18129600653,-18.4789085830541,9.96717974346266,-18.4245669717536,-8.57624756808113,-85.945664629,-89.1228725113079
39,-91.4694287608998,-94.4694287608998,40,-113.41,-18.8068816936403,9.63920663287641,-18.7525400823398,-8.90422067866738,-86.239824,-88.584504832
40,-91.78930293661,-94.78930293661,41,-113.633056400149,-19.1267558693506,9.31933245716616,-19.0724142580501,-9.22409485437763,-86.529429211,-88.0954387599767
41,-92.101468545647,-95.101468545647,42,-113.850737420655,-19.4389214783876,9.00716684812919,-19.3845798670871,-9.5362604634146,-86.814513208,-87.6539008956816
42,-92.4062883955349,-95.4062883955349,43,-114.063296056434,-19.7437413282755,8.70234699824125,-19.689399716975,-9.84108031330254,-87.095108937,-87.2581484550225
43,-92.7041002680206,-95.7041002680206,44,-114.270967851291,-20.0415532007611,8.4045351257556,-19.9872115894607,-10.1388921857882,-87.371249344,-86.9064691519181
44,-92.9952191690775,-95.9952191690775,45,-114.473972466906,-20.332672101818,8.1134162246987,-20.2783304905175,-10.4300110868451,-87.642967375,-86.5971810781875
45,-93.2799393315937,-96.2799393315937,46,-114.672515079355,-20.6173922643343,7.82869606218248,-20.5630506530338,-10.7147312493613,-87.910295976,-86.3286325807831
46,-93.5585360026642,-96.5585360026642,47,-114.866787625441,-20.8959889354048,7.55009939111197,-20.8416473241043,-10.9933279204318,-88.173268093,-86.0992021363662
47,-93.831267042703,-96.831267042703,48,-115.056969917791,-21.1687199754436,7.27736835107317,-21.1143783641431,-11.2660589604706,-88.431916672,-85.9072982232269
48,-94.0983743596614,-97.0983743596614,49,-115.243230644971,-21.435827292402,7.01026103411474,-21.3814856811015,-11.533166277429,-88.686274659,-85.7513591905458
